/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004167.jpg,1036,108,1065,183,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004141.jpg,1003,111,1042,185,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005157.jpg,291,57,327,79,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004203.jpg,1030,116,1069,187,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004705.jpg,1789,305,1830,364,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003124.jpg,419,47,446,81,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000774.jpg,287,202,380,390,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000505.jpg,473,55,525,195,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000594.jpg,58,113,143,378,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002848.jpg,376,51,412,73,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001318.jpg,1038,118,1070,199,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004263.jpg,1026,128,1056,211,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003605.jpg,44,114,141,381,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004213.jpg,1035,121,1075,193,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005167.jpg,304,38,343,62,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002229.jpg,130,107,150,130,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003940.jpg,239,197,303,222,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003423.jpg,248,165,363,207,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003710.jpg,288,103,380,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003794.jpg,149,105,216,399,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003422.jpg,252,165,367,207,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003313.jpg,416,104,467,149,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004505.jpg,1827,318,1865,371,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003671.jpg,290,95,382,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001588.jpg,1528,289,1585,351,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005425.jpg,416,73,441,103,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000360.jpg,264,169,374,211,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000363.jpg,272,169,381,211,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003996.jpg,351,276,382,368,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003654.jpg,240,97,333,397,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003369.jpg,156,157,279,199,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002753.jpg,275,44,297,68,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004447.jpg,1801,304,1843,358,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004988.jpg,150,115,178,140,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001645.jpg,1727,294,1770,348,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000609.jpg,132,104,211,392,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004663.jpg,1784,312,1829,359,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002567.jpg,150,114,178,145,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000807.jpg,257,99,337,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005047.jpg,151,115,179,144,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003572.jpg,171,74,222,199,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001206.jpg,193,299,224,398,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005375.jpg,414,60,438,87,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004736.jpg,1751,293,1794,348,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000280.jpg,153,158,276,200,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001272.jpg,1036,110,1066,182,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004480.jpg,1809,315,1855,358,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003560.jpg,281,67,332,196,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004324.jpg,1520,289,1579,353,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000921.jpg,226,228,299,256,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001138.jpg,341,297,372,394,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003532.jpg,187,181,363,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003493.jpg,143,182,295,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003034.jpg,416,45,439,75,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002892.jpg,421,57,442,83,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003892.jpg,221,234,294,262,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001749.jpg,1811,317,1861,367,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003579.jpg,117,76,168,196,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005248.jpg,415,50,438,73,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001580.jpg,1484,276,1553,349,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003327.jpg,78,160,203,201,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003979.jpg,330,241,360,330,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005537.jpg,422,112,465,156,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001338.jpg,1017,131,1056,201,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003573.jpg,163,73,215,198,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004548.jpg,1799,305,1839,357,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005175.jpg,316,44,357,69,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001952.jpg,1796,313,1841,367,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002283.jpg,135,107,158,133,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003391.jpg,183,160,306,201,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004657.jpg,1774,312,1831,350,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001360.jpg,1025,131,1057,212,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005556.jpg,416,103,468,147,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000678.jpg,288,106,380,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003380.jpg,170,162,292,204,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000483.jpg,198,181,364,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001623.jpg,1678,301,1721,366,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003883.jpg,231,241,296,268,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002944.jpg,425,62,447,90,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004831.jpg,135,107,158,132,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002334.jpg,138,109,163,134,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000551.jpg,124,76,176,196,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003393.jpg,196,160,318,201,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005357.jpg,416,72,441,99,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001013.jpg,309,319,365,366,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004135.jpg,998,111,1034,187,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005071.jpg,255,57,277,81,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001638.jpg,1714,295,1756,349,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002989.jpg,417,63,441,92,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003933.jpg,251,178,316,204,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001139.jpg,339,297,370,394,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004087.jpg,219,305,251,403,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003841.jpg,182,292,267,319,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000558.jpg,71,77,123,197,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004354.jpg,1661,301,1702,368,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005095.jpg,265,53,286,78,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001158.jpg,300,292,332,389,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003463.jpg,287,170,389,212,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001248.jpg,1003,111,1042,185,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002248.jpg,132,106,153,131,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000371.jpg,290,170,392,214,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004102.jpg,185,303,217,403,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005551.jpg,419,101,466,146,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005019.jpg,150,113,177,144,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005351.jpg,418,53,441,83,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004859.jpg,136,109,160,133,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003345.jpg,113,157,236,199,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000332.jpg,240,166,356,208,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004168.jpg,1037,107,1067,181,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003738.jpg,287,198,380,393,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003534.jpg,187,181,363,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003145.jpg,420,81,448,117,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003814.jpg,227,319,313,346,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001372.jpg,1027,129,1054,209,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003910.jpg,263,218,329,242,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002280.jpg,134,107,157,132,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000262.jpg,131,157,254,199,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003561.jpg,273,69,325,196,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003850.jpg,194,272,279,299,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004437.jpg,1797,302,1836,358,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002921.jpg,426,35,448,57,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005449.jpg,415,36,441,69,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002860.jpg,393,44,424,68,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002206.jpg,127,106,147,129,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004113.jpg,158,296,189,395,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005470.jpg,419,90,444,122,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000698.jpg,284,103,377,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002530.jpg,150,115,178,141,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001767.jpg,1827,318,1865,371,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003879.jpg,229,246,301,273,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000235.jpg,77,160,202,201,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004737.jpg,1752,292,1789,347,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003851.jpg,199,272,285,299,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005514.jpg,421,99,448,133,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003486.jpg,150,182,300,236,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005368.jpg,415,79,440,106,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001678.jpg,1780,295,1819,344,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003653.jpg,235,99,327,397,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000364.jpg,274,169,381,211,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004734.jpg,1755,295,1796,348,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004100.jpg,191,302,222,401,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005563.jpg,412,87,468,136,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001627.jpg,1689,298,1730,363,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001049.jpg,339,257,370,349,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002756.jpg,276,46,297,71,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004887.jpg,139,110,163,134,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003323.jpg,412,87,468,136,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001283.jpg,1036,107,1067,183,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002267.jpg,134,106,155,132,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003615.jpg,42,114,135,379,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001658.jpg,1750,293,1794,346,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001121.jpg,365,285,395,381,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000477.jpg,189,181,356,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002598.jpg,151,116,178,144,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002317.jpg,137,109,162,133,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004755.jpg,127,107,148,129,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005297.jpg,426,38,448,63,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002833.jpg,353,66,392,90,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002891.jpg,421,68,442,90,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002900.jpg,424,65,445,92,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002238.jpg,131,106,152,130,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003038.jpg,416,59,440,86,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000289.jpg,173,161,296,203,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003824.jpg,207,336,292,364,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004553.jpg,1798,301,1836,352,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004937.jpg,146,115,173,138,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005164.jpg,299,38,338,61,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003917.jpg,280,222,337,243,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003335.jpg,110,160,233,201,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005510.jpg,420,81,448,117,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001233.jpg,118,295,150,394,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002381.jpg,142,111,168,135,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005032.jpg,150,114,178,145,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002838.jpg,361,70,400,93,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000658.jpg,291,111,383,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003312.jpg,417,96,467,140,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003881.jpg,234,245,299,272,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000879.jpg,199,272,285,299,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005040.jpg,151,115,179,145,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002510.jpg,149,116,177,138,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000692.jpg,286,103,379,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003531.jpg,187,181,363,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001719.jpg,1807,304,1844,358,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004700.jpg,1790,312,1838,367,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001199.jpg,210,302,242,399,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000497.jpg,186,181,365,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000668.jpg,291,111,383,396,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000794.jpg,295,98,388,391,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003146.jpg,419,93,448,126,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004761.jpg,129,108,149,130,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005234.jpg,403,30,431,54,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005193.jpg,346,55,386,77,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005340.jpg,421,36,444,63,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000556.jpg,81,75,133,195,crowd
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005290.jpg,426,31,448,54,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001691.jpg,1798,301,1830,356,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003872.jpg,231,263,312,291,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000871.jpg,180,284,265,312,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001805.jpg,1801,305,1841,358,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003847.jpg,186,276,271,303,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003823.jpg,213,337,298,365,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001566.jpg,1429,259,1491,349,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003860.jpg,237,268,309,295,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005485.jpg,420,53,446,83,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003742.jpg,287,198,380,393,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003428.jpg,237,167,353,209,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005305.jpg,427,56,448,84,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003027.jpg,415,19,438,46,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004048.jpg,308,294,339,392,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003527.jpg,187,181,363,237,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004051.jpg,300,292,332,389,saturated
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001285.jpg,1036,110,1070,184,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003730.jpg,287,198,380,393,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001574.jpg,1455,272,1517,346,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002908.jpg,426,50,447,82,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004845.jpg,136,108,160,132,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000606.jpg,114,105,193,393,mixed_distractors
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002333.jpg,139,109,163,134,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004445.jpg,1799,304,1842,361,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0002803.jpg,305,38,345,62,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000865.jpg,184,294,269,321,quadrocopter
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004742.jpg,1750,292,1789,343,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001860.jpg,1787,309,1829,365,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005361.jpg,416,86,441,115,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00005499.jpg,420,45,448,80,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0000330.jpg,247,165,362,207,car2
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0001324.jpg,1031,125,1076,197,soccer
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/0003149.jpg,421,99,448,133,boat1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00004968.jpg,149,117,176,138,plane1
/usr/idip/idip/liuan/data/8class_data/img_aug_double_8class_traindata/00003355.jpg,128,157,251,199,car2
